run_number,source_period,target,beam_type,group,classification_source,source_file
3451,2001_d,D,VIS,D_VIS,manual,2001_d/run3451.root
3452,2001_d,D,VIS,D_VIS,manual,2001_d/run3452.root
3453,2001_d,D,VIS,D_VIS,manual,2001_d/run3453.root
3454,2001_d,D,VIS,D_VIS,manual,2001_d/run3454.root
3455,2001_d,D,VIS,D_VIS,manual,2001_d/run3455.root
3456,2001_d,D,VIS,D_VIS,manual,2001_d/run3456.root
3458,2001_d,D,VIS,D_VIS,manual,2001_d/run3458.root
3460,2001_d,D,VIS,D_VIS,manual,2001_d/run3460.root
3461,2001_d,D,VIS,D_VIS,manual,2001_d/run3461.root
3464,2001_d,D,VIS,D_VIS,manual,2001_d/run3464.root
3465,2001_d,D,VIS,D_VIS,manual,2001_d/run3465.root
3467,2001_d,D,VIS,D_VIS,manual,2001_d/run3467.root
3468,2001_d,D,VIS,D_VIS,manual,2001_d/run3468.root
3469,2001_d,D,VIS,D_VIS,manual,2001_d/run3469.root
3470,2001_d,D,VIS,D_VIS,manual,2001_d/run3470.root
3471,2001_d,D,VIS,D_VIS,manual,2001_d/run3471.root
3475,2001_d,D,VIS,D_VIS,manual,2001_d/run3475.root
3478,2001_d,D,VIS,D_VIS,manual,2001_d/run3478.root
3479,2001_d,D,VIS,D_VIS,manual,2001_d/run3479.root
3480,2001_d,D,VIS,D_VIS,manual,2001_d/run3480.root
3481,2001_d,D,VIS,D_VIS,manual,2001_d/run3481.root
3484,2001_d,D,VIS,D_VIS,manual,2001_d/run3484.root
3485,2001_d,D,VIS,D_VIS,manual,2001_d/run3485.root
3486,2001_d,D,VIS,D_VIS,manual,2001_d/run3486.root
3487,2001_d,D,VIS,D_VIS,manual,2001_d/run3487.root
3489,2001_d,D,VIS,D_VIS,manual,2001_d/run3489.root
3490,2001_d,D,VIS,D_VIS,manual,2001_d/run3490.root
3491,2001_d,D,VIS,D_VIS,manual,2001_d/run3491.root
3492,2001_d,D,VIS,D_VIS,manual,2001_d/run3492.root
3493,2001_d,D,VIS,D_VIS,manual,2001_d/run3493.root
3494,2001_d,D,VIS,D_VIS,manual,2001_d/run3494.root
3495,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3495.root
3496,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3496.root
3497,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3497.root
3498,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3498.root
3499,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3499.root
3500,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3500.root
3501,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3501.root
3505,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3505.root
3506,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3506.root
3509,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3509.root
3510,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3510.root
3511,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3511.root
3512,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3512.root
3515,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3515.root
3516,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3516.root
3517,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3517.root
3518,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3518.root
3519,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3519.root
3520,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3520.root
3521,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3521.root
3522,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3522.root
3526,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3526.root
3527,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3527.root
3528,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3528.root
3529,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3529.root
3530,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3530.root
3531,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3531.root
3533,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3533.root
3534,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3534.root
3535,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3535.root
3537,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3537.root
3538,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3538.root
3539,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3539.root
3541,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3541.root
3542,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3542.root
3543,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3543.root
3545,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3545.root
3547,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3547.root
3548,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3548.root
3549,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3549.root
3550,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3550.root
3551,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3551.root
3552,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3552.root
3553,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3553.root
3554,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3554.root
3555,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3555.root
3557,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3557.root
3558,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3558.root
3559,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3559.root
3560,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3560.root
3561,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3561.root
3562,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3562.root
3563,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3563.root
3564,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3564.root
3565,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3565.root
3566,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3566.root
3567,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3567.root
3568,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3568.root
3569,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3569.root
3570,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3570.root
3571,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3571.root
3573,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3573.root
3574,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3574.root
3575,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3575.root
3576,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3576.root
3577,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3577.root
3582,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3582.root
3583,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3583.root
3584,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3584.root
3585,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3585.root
3587,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3587.root
3589,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3589.root
3595,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3595.root
3596,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3596.root
3599,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3599.root
3600,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3600.root
3601,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3601.root
3604,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3604.root
3606,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3606.root
3609,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3609.root
3610,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3610.root
3613,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3613.root
3614,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3614.root
3615,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3615.root
3616,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3616.root
3617,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3617.root
3618,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3618.root
3619,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3619.root
3622,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3622.root
3623,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3623.root
3624,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3624.root
3625,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3625.root
3626,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3626.root
3628,2002_vis1,P,VIS,P_VIS,manual,2002_vis1/run3628.root
3629,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3629.root
3630,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3630.root
3631,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3631.root
3632,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3632.root
3634,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3634.root
3635,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3635.root
3636,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3636.root
3637,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3637.root
3638,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3638.root
3639,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3639.root
3640,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3640.root
3641,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3641.root
3642,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3642.root
3644,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3644.root
3645,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3645.root
3646,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3646.root
3648,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3648.root
3649,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3649.root
3651,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3651.root
3652,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3652.root
3655,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3655.root
3656,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3656.root
3657,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3657.root
3658,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3658.root
3659,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3659.root
3660,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3660.root
3661,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3661.root
3662,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3662.root
3663,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3663.root
3664,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3664.root
3665,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3665.root
3666,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3666.root
3670,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3670.root
3671,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3671.root
3672,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3672.root
3673,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3673.root
3674,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3674.root
3675,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3675.root
3677,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3677.root
3678,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3678.root
3679,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3679.root
3680,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3680.root
3681,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3681.root
3682,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3682.root
3683,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3683.root
3685,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3685.root
3686,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3686.root
3687,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3687.root
3690,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3690.root
3691,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3691.root
3692,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3692.root
3693,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3693.root
3694,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3694.root
3695,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3695.root
3696,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3696.root
3697,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3697.root
3698,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3698.root
3699,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3699.root
3700,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3700.root
3701,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3701.root
3702,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3702.root
3703,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3703.root
3704,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3704.root
3705,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3705.root
3706,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3706.root
3707,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3707.root
3708,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3708.root
3709,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3709.root
3710,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3710.root
3711,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3711.root
3712,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3712.root
3713,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3713.root
3714,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3714.root
3715,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3715.root
3716,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3716.root
3718,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3718.root
3719,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3719.root
3720,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3720.root
3721,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3721.root
3722,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3722.root
3723,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3723.root
3724,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3724.root
3725,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3725.root
3726,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3726.root
3727,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3727.root
3728,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3728.root
3729,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3729.root
3730,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3730.root
3731,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3731.root
3732,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3732.root
3733,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3733.root
3734,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3734.root
3735,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3735.root
3736,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3736.root
3737,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3737.root
3738,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3738.root
3739,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3739.root
3740,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3740.root
3741,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3741.root
3742,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3742.root
3743,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3743.root
3744,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3744.root
3745,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3745.root
3746,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3746.root
3747,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3747.root
3748,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3748.root
3749,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3749.root
3750,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3750.root
3751,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3751.root
3752,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3752.root
3753,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3753.root
3754,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3754.root
3755,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3755.root
3756,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3756.root
3757,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3757.root
3760,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3760.root
3761,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3761.root
3763,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3763.root
3767,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3767.root
3768,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3768.root
3769,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3769.root
3770,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3770.root
3771,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3771.root
3772,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3772.root
3773,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3773.root
3774,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3774.root
3775,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3775.root
3776,2002_uv1,P,UV,P_UV,manual,2002_uv1/run3776.root
3778,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3778.root
3779,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3779.root
3780,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3780.root
3781,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3781.root
3783,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3783.root
3784,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3784.root
3785,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3785.root
3786,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3786.root
3787,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3787.root
3788,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3788.root
3789,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3789.root
3790,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3790.root
3791,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3791.root
3792,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3792.root
3793,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3793.root
3794,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3794.root
3795,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3795.root
3797,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3797.root
3798,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3798.root
3799,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3799.root
3800,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3800.root
3801,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3801.root
3802,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3802.root
3803,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3803.root
3804,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3804.root
3805,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3805.root
3807,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3807.root
3808,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3808.root
3809,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3809.root
3811,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3811.root
3812,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3812.root
3813,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3813.root
3814,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3814.root
3815,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3815.root
3816,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3816.root
3817,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3817.root
3818,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3818.root
3819,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3819.root
3820,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3820.root
3821,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3821.root
3823,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3823.root
3824,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3824.root
3825,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3825.root
3826,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3826.root
3828,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3828.root
3829,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3829.root
3830,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3830.root
3831,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3831.root
3832,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3832.root
3833,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3833.root
3834,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3834.root
3835,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3835.root
3836,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3836.root
3837,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3837.root
3838,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3838.root
3839,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3839.root
3840,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3840.root
3841,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3841.root
3842,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3842.root
3843,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3843.root
3844,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3844.root
3845,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3845.root
3847,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3847.root
3848,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3848.root
3849,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3849.root
3850,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3850.root
3851,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3851.root
3852,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3852.root
3853,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3853.root
3854,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3854.root
3855,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3855.root
3856,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3856.root
3857,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3857.root
3858,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3858.root
3859,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3859.root
3860,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3860.root
3861,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3861.root
3862,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3862.root
3863,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3863.root
3864,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3864.root
3865,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3865.root
3866,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3866.root
3867,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3867.root
3868,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3868.root
3869,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3869.root
3870,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3870.root
3871,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3871.root
3872,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3872.root
3873,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3873.root
3875,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3875.root
3876,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3876.root
3877,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3877.root
3878,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3878.root
3879,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3879.root
3880,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3880.root
3881,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3881.root
3882,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3882.root
3883,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3883.root
3884,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3884.root
3885,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3885.root
3887,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3887.root
3888,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3888.root
3889,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3889.root
3892,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3892.root
3893,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3893.root
3894,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3894.root
3895,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3895.root
3896,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3896.root
3897,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3897.root
3899,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3899.root
3900,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3900.root
3901,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3901.root
3902,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3902.root
3903,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3903.root
3904,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3904.root
3905,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3905.root
3906,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3906.root
3907,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3907.root
3908,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3908.root
3909,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3909.root
3910,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3910.root
3911,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3911.root
3913,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3913.root
3914,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3914.root
3915,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3915.root
3916,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3916.root
3917,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3917.root
3918,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3918.root
3919,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3919.root
3920,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3920.root
3921,2002_uv2,P,UV,P_UV,manual,2002_uv2/run3921.root
